C14452	8;99560000;99570000	8;101130000;101140000
C14453	8;99570000;99580000	8;100360000;100370000
C14454	8;99570000;99575000	8;100370000;100375000
C14455	8;99950000;99960000	8;100870000;100880000
C14456	8;99955000;99960000	8;100370000;100375000
C14457	8;100180000;100190000	8;100370000;100380000
C14458	8;101150000;101160000	8;101840000;101850000
C14459	8;101155000;101160000	8;101555000;101560000
C14460	8;101160000;101165000	8;101545000;101550000
C14461	8;101170000;101180000	8;101540000;101550000
C14462	8;101170000;101175000	8;101555000;101560000
C14463	8;101270000;101275000	8;101545000;101550000
C14464	8;101300000;101310000	8;101530000;101540000
C14465	8;101320000;101325000	8;101520000;101525000
C14466	8;101330000;101340000	8;101520000;101530000
C14467	8;101570000;101580000	8;101840000;101850000
C14468	8;101580000;101590000	8;101840000;101850000
C14469	8;101690000;101695000	8;101835000;101840000
C14470	8;101730000;101735000	8;101950000;101955000
C14471	8;101855000;101860000	8;102310000;102315000
C14472	8;101855000;101860000	8;101950000;101955000
C14473	8;101860000;101865000	8;102310000;102315000
C14474	8;101910000;101920000	8;102920000;102930000
C14475	8;101950000;101960000	8;102300000;102310000
C14476	8;101960000;101970000	8;102130000;102140000
C14477	8;101960000;101970000	8;102310000;102320000
C14478	8;101960000;101970000	8;102210000;102220000
C14479	8;101960000;101965000	8;102215000;102220000
C14480	8;101965000;101970000	8;102215000;102220000
C14481	8;102130000;102140000	8;102310000;102320000
C14482	8;102330000;102340000	8;102530000;102540000
C14483	8;102335000;102340000	8;102640000;102645000
C14484	8;102340000;102350000	8;102530000;102540000
C14485	8;102340000;102350000	8;102640000;102650000
C14486	8;102340000;102345000	8;103210000;103215000
C14487	8;102340000;102350000	8;103210000;103220000
C14488	8;102340000;102350000	8;102510000;102520000
C14489	8;102340000;102350000	8;103820000;103830000
C14490	8;102345000;102350000	8;103210000;103215000
C14491	8;102655000;102660000	8;103210000;103215000
C14492	8;102655000;102660000	8;103205000;103210000
C14493	8;102660000;102665000	8;103210000;103215000
C14494	8;103240000;103250000	8;103820000;103830000
C14495	8;103300000;103310000	8;103840000;103850000
C14496	8;103300000;103305000	8;103545000;103550000
C14497	8;103410000;103420000	8;103820000;103830000
C14498	8;103420000;103425000	8;103820000;103825000
C14499	8;103540000;103550000	8;103820000;103830000
C14500	8;103665000;103670000	8;103820000;103825000
C14501	8;103670000;103675000	8;103820000;103825000
C14502	8;103750000;103760000	8;103810000;103820000
C14503	8;103870000;103880000	8;104040000;104050000
C14504	8;103870000;103880000	8;104420000;104430000
C14505	8;103875000;103880000	8;104040000;104045000
C14506	8;104080000;104090000	8;104380000;104390000
C14507	8;104080000;104090000	8;104520000;104530000
C14508	8;104085000;104090000	8;104120000;104125000
C14509	8;104110000;104120000	8;104500000;104510000
C14510	8;104420000;104430000	8;104510000;104520000
C14511	8;104770000;104780000	8;104880000;104890000
C14512	8;104770000;104780000	8;105430000;105440000
C14513	8;104770000;104780000	8;105140000;105150000
C14514	8;104780000;104790000	8;105450000;105460000
C14515	8;104780000;104790000	8;105140000;105150000
C14516	8;104800000;104810000	8;105430000;105440000
C14517	8;104805000;104810000	8;105430000;105435000
C14518	8;104810000;104815000	8;105140000;105145000
C14519	8;105140000;105150000	8;105430000;105440000
C14520	8;105335000;105340000	8;105430000;105435000
C14521	8;105520000;105525000	8;105770000;105775000
C14522	8;105520000;105530000	8;105780000;105790000
C14523	8;105525000;105530000	8;105785000;105790000
C14524	8;105525000;105530000	8;105685000;105690000
C14525	8;105525000;105530000	8;105770000;105775000
C14526	8;105790000;105800000	8;106790000;106800000
C14527	8;105795000;105800000	8;106780000;106785000
C14528	8;105800000;105805000	8;106780000;106785000
C14529	8;105880000;105890000	8;127860000;127870000
C14530	8;106330000;106340000	8;106530000;106540000
C14531	8;106330000;106340000	8;106640000;106650000
C14532	8;106915000;106920000	8;107600000;107605000
C14533	8;106920000;106930000	8;107200000;107210000
C14534	8;106920000;106930000	8;107600000;107610000
C14535	8;106940000;106950000	8;107600000;107610000
C14536	8;106940000;106950000	8;107530000;107540000
C14537	8;106950000;106960000	8;107600000;107610000
C14538	8;107010000;107020000	8;107600000;107610000
C14539	8;107710000;107715000	8;107855000;107860000
C14540	8;107710000;107720000	8;107840000;107850000
C14541	8;107770000;107780000	8;107840000;107850000
C14542	8;107770000;107780000	8;108790000;108800000
C14543	8;107775000;107780000	8;108545000;108550000
C14544	8;107775000;107780000	8;107845000;107850000
C14545	8;107775000;107780000	8;107865000;107870000
C14546	8;107860000;107870000	8;108540000;108550000
C14547	8;108080000;108085000	8;108540000;108545000
C14548	8;108080000;108085000	8;108790000;108795000
C14549	8;108080000;108090000	8;108540000;108550000
C14550	8;108370000;108380000	8;108500000;108510000
C14551	8;108430000;108440000	8;108500000;108510000
C14552	8;108820000;108830000	8;109710000;109720000
C14553	8;108820000;108830000	8;109080000;109090000
C14554	8;108920000;108925000	8;109710000;109715000
C14555	8;108920000;108925000	8;109280000;109285000
C14556	8;108920000;108925000	8;109715000;109720000
C14557	8;108920000;108930000	8;109710000;109720000
C14558	8;109090000;109100000	8;109700000;109710000
C14559	8;109730000;109740000	8;110330000;110340000
C14560	8;109900000;109905000	8;110335000;110340000
C14561	8;109900000;109910000	8;110330000;110340000
C14562	8;109910000;109920000	8;110330000;110340000
C14563	8;109925000;109930000	8;110335000;110340000
C14564	8;109930000;109935000	8;110335000;110340000
C14565	8;110345000;110350000	8;110655000;110660000
C14566	8;110350000;110360000	8;110560000;110570000
C14567	8;110350000;110360000	8;110570000;110580000
C14568	8;110355000;110360000	8;110730000;110735000
C14569	8;110360000;110365000	8;110730000;110735000
C14570	8;110460000;110470000	8;110550000;110560000
C14571	8;110460000;110470000	8;110730000;110740000
C14572	8;110460000;110465000	8;110655000;110660000
C14573	8;110565000;110570000	8;110655000;110660000
C14574	8;110570000;110575000	8;110730000;110735000
C14575	8;110570000;110580000	8;110720000;110730000
C14576	8;110570000;110580000	8;110650000;110660000
C14577	8;110740000;110750000	8;111040000;111050000
C14578	8;111360000;111370000	8;112260000;112270000
C14579	8;111835000;111840000	8;112265000;112270000
C14580	8;112450000;112460000	8;112800000;112810000
C14581	8;112450000;112460000	8;112810000;112820000
C14582	8;112455000;112460000	8;112810000;112815000
C14583	8;112940000;112950000	8;114440000;114450000
C14584	8;113770000;113780000	8;114440000;114450000
C14585	8;113770000;113775000	8;114445000;114450000
C14586	8;113810000;113815000	8;114445000;114450000
C14587	8;113810000;113820000	8;114190000;114200000
C14588	8;113815000;113820000	8;114445000;114450000
C14589	8;113820000;113830000	8;114190000;114200000
C14590	8;114220000;114230000	8;114440000;114450000
C14591	8;115850000;115860000	8;116080000;116090000
C14592	8;116195000;116200000	8;116230000;116235000
C14593	8;116420000;116430000	8;116680000;116690000
C14594	8;117770000;117780000	8;117880000;117890000
C14595	8;117790000;117800000	8;118050000;118060000
C14596	8;117800000;117805000	8;118050000;118055000
C14597	8;117800000;117805000	8;117900000;117905000
C14598	8;117800000;117810000	8;117900000;117910000
C14599	8;117800000;117805000	8;118055000;118060000
C14600	8;117860000;117870000	8;118050000;118060000
C14601	8;117940000;117950000	8;118050000;118060000
C14602	8;117950000;117960000	8;118310000;118320000
C14603	8;118050000;118060000	8;118310000;118320000
C14604	8;118055000;118060000	8;118310000;118315000
C14605	8;118340000;118350000	8;119120000;119130000
C14606	8;118340000;118350000	8;119420000;119430000
C14607	8;118480000;118490000	8;119120000;119130000
C14608	8;118480000;118490000	8;119420000;119430000
C14609	8;118480000;118490000	8;119130000;119140000
C14610	8;118485000;118490000	8;119425000;119430000
C14611	8;118620000;118630000	8;119120000;119130000
C14612	8;118870000;118880000	8;119120000;119130000
C14613	8;118870000;118875000	8;119120000;119125000
C14614	8;118880000;118890000	8;119120000;119130000
C14615	8;119085000;119090000	8;119120000;119125000
C14616	8;119120000;119125000	8;119425000;119430000
C14617	8;119120000;119130000	8;119420000;119430000
C14618	8;119290000;119295000	8;119515000;119520000
C14619	8;119750000;119760000	8;120440000;120450000
C14620	8;119755000;119760000	8;120085000;120090000
C14621	8;119755000;119760000	8;120080000;120085000
C14622	8;119755000;119760000	8;120365000;120370000
C14623	8;120270000;120280000	8;120780000;120790000
C14624	8;120270000;120280000	8;120440000;120450000
C14625	8;120275000;120280000	8;120425000;120430000
C14626	8;120465000;120470000	8;120780000;120785000
C14627	8;120520000;120525000	8;120780000;120785000
C14628	8;120520000;120530000	8;120650000;120660000
C14629	8;120520000;120530000	8;120710000;120720000
C14630	8;120870000;120880000	8;121440000;121450000
C14631	8;120870000;120880000	8;121430000;121440000
C14632	8;120875000;120880000	8;121435000;121440000
C14633	8;120875000;120880000	8;121095000;121100000
C14634	8;120880000;120885000	8;121095000;121100000
C14635	8;120880000;120890000	8;121440000;121450000
C14636	8;120880000;120885000	8;121085000;121090000
C14637	8;120885000;120890000	8;121095000;121100000
C14638	8;121130000;121140000	8;121430000;121440000
C14639	8;121130000;121140000	8;121440000;121450000
C14640	8;121130000;121140000	8;121350000;121360000
C14641	8;121130000;121140000	8;121940000;121950000
C14642	8;121135000;121140000	8;121435000;121440000
C14643	8;121135000;121140000	8;121355000;121360000
C14644	8;121460000;121470000	8;121940000;121950000
C14645	8;121460000;121465000	8;121955000;121960000
C14646	8;121465000;121470000	8;121620000;121625000
C14647	8;121465000;121470000	8;121945000;121950000
C14648	8;121820000;121830000	8;121940000;121950000
C14649	8;121960000;121970000	8;122840000;122850000
C14650	8;121960000;121970000	8;123650000;123660000
C14651	8;121960000;121970000	8;122650000;122660000
C14652	8;122250000;122260000	8;123650000;123660000
C14653	8;122260000;122270000	8;123580000;123590000
C14654	8;122270000;122275000	8;122650000;122655000
C14655	8;122270000;122275000	8;122840000;122845000
C14656	8;122270000;122280000	8;122840000;122850000
C14657	8;122270000;122280000	8;122640000;122650000
C14658	8;122270000;122280000	8;122720000;122730000
C14659	8;122650000;122660000	8;123580000;123590000
C14660	8;122650000;122660000	8;123650000;123660000
C14661	8;122650000;122655000	8;122840000;122845000
C14662	8;122655000;122660000	8;122840000;122845000
C14663	8;122655000;122660000	8;122845000;122850000
C14664	8;123080000;123090000	8;123460000;123470000
C14665	8;123090000;123100000	8;123580000;123590000
C14666	8;123480000;123490000	8;123580000;123590000
C14667	8;123480000;123485000	8;123570000;123575000
C14668	8;123680000;123690000	8;124230000;124240000
C14669	8;123680000;123690000	8;124160000;124170000
C14670	8;123680000;123690000	8;124030000;124040000
C14671	8;123685000;123690000	8;124075000;124080000
C14672	8;123685000;123690000	8;124035000;124040000
C14673	8;123685000;123690000	8;124165000;124170000
C14674	8;123690000;123700000	8;123740000;123750000
C14675	8;123690000;123700000	8;124080000;124090000
C14676	8;123740000;123750000	8;124030000;124040000
C14677	8;123745000;123750000	8;124075000;124080000
C14678	8;123745000;123750000	8;124030000;124035000
C14679	8;123790000;123795000	8;124035000;124040000
C14680	8;124170000;124175000	8;124230000;124235000
C14681	8;124170000;124180000	8;124770000;124780000
C14682	8;124170000;124175000	8;124705000;124710000
C14683	8;124170000;124180000	8;124230000;124240000
C14684	8;124280000;124290000	8;124400000;124410000
C14685	8;124400000;124410000	8;125480000;125490000
C14686	8;124410000;124420000	8;131260000;131270000
C14687	8;124470000;124480000	8;125450000;125460000
C14688	8;124470000;124480000	8;124700000;124710000
C14689	8;124475000;124480000	8;124775000;124780000
C14690	8;124495000;124500000	8;124775000;124780000
C14691	8;124500000;124505000	8;124705000;124710000
C14692	8;124550000;124555000	8;124705000;124710000
C14693	8;124720000;124730000	8;124770000;124780000
C14694	8;124775000;124780000	8;125450000;125455000
C14695	8;124830000;124835000	8;125435000;125440000
C14696	8;124835000;124840000	8;125455000;125460000
C14697	8;124835000;124840000	8;125435000;125440000
C14698	8;124910000;124920000	8;126680000;126690000
C14699	8;124930000;124940000	8;125440000;125450000
C14700	8;124930000;124940000	8;125430000;125440000
C14701	8;125040000;125045000	8;125435000;125440000
C14702	8;125040000;125050000	8;125430000;125440000
C14703	8;125310000;125320000	8;126680000;126690000
C14704	8;125600000;125610000	8;125930000;125940000
C14705	8;125600000;125610000	8;125740000;125750000
C14706	8;125600000;125610000	8;125940000;125950000
C14707	8;125605000;125610000	8;126010000;126015000
C14708	8;125610000;125620000	8;125730000;125740000
C14709	8;125615000;125620000	8;125770000;125775000
C14710	8;125615000;125620000	8;125650000;125655000
C14711	8;125740000;125750000	8;126010000;126020000
C14712	8;126120000;126130000	8;126840000;126850000
C14713	8;126130000;126135000	8;126655000;126660000
C14714	8;126130000;126140000	8;126650000;126660000
C14715	8;126130000;126135000	8;126440000;126445000
C14716	8;126130000;126135000	8;126710000;126715000
C14717	8;126130000;126140000	8;126440000;126450000
C14718	8;126230000;126240000	8;126440000;126450000
C14719	8;126360000;126365000	8;126655000;126660000
C14720	8;126440000;126445000	8;126655000;126660000
C14721	8;126440000;126450000	8;126650000;126660000
C14722	8;126440000;126445000	8;126665000;126670000
C14723	8;126615000;126620000	8;126650000;126655000
C14724	8;126710000;126720000	8;127820000;127830000
C14725	8;126715000;126720000	8;126840000;126845000
C14726	8;126920000;126930000	8;127280000;127290000
C14727	8;126920000;126930000	8;127390000;127400000
C14728	8;126920000;126930000	8;127820000;127830000
C14729	8;127310000;127320000	8;127710000;127720000
C14730	8;127310000;127315000	8;127820000;127825000
C14731	8;127310000;127320000	8;127570000;127580000
C14732	8;127570000;127580000	8;127820000;127830000
C14733	8;127580000;127590000	8;127700000;127710000
C14734	8;127590000;127600000	8;127640000;127650000
C14735	8;127830000;127840000	8;130690000;130700000
C14736	8;127840000;127845000	8;130690000;130695000
C14737	8;127880000;127890000	8;128310000;128320000
C14738	8;127885000;127890000	8;128745000;128750000
C14739	8;127890000;127895000	8;128745000;128750000
C14740	8;127890000;127900000	8;128180000;128190000
C14741	8;128190000;128200000	8;130560000;130570000
C14742	8;128190000;128200000	8;128560000;128570000
C14743	8;128190000;128200000	8;128310000;128320000
C14744	8;128200000;128210000	8;129080000;129090000
C14745	8;128220000;128225000	8;128310000;128315000
C14746	8;128220000;128230000	8;130560000;130570000
C14747	8;128220000;128225000	8;128745000;128750000
C14748	8;128220000;128225000	8;128575000;128580000
C14749	8;128310000;128315000	8;130560000;130565000
C14750	8;128310000;128315000	8;128805000;128810000
C14751	8;128315000;128320000	8;128745000;128750000
C14752	8;128315000;128320000	8;128575000;128580000
C14753	8;128740000;128750000	8;129190000;129200000
C14754	8;128740000;128750000	8;129660000;129670000
C14755	8;128740000;128750000	8;130540000;130550000
C14756	8;128740000;128750000	8;129330000;129340000
C14757	8;128740000;128750000	8;130730000;130740000
C14758	8;128740000;128750000	8;129340000;129350000
C14759	8;128740000;128750000	8;130690000;130700000
C14760	8;128745000;128750000	8;129870000;129875000
C14761	8;128745000;128750000	8;130545000;130550000
C14762	8;128745000;128750000	8;130690000;130695000
C14763	8;128745000;128750000	8;129330000;129335000
C14764	8;128750000;128755000	8;130560000;130565000
C14765	8;128750000;128760000	8;130690000;130700000
C14766	8;128750000;128755000	8;128930000;128935000
C14767	8;129330000;129340000	8;130540000;130550000
C14768	8;130035000;130040000	8;130545000;130550000
C14769	8;130040000;130045000	8;130695000;130700000
C14770	8;130315000;130320000	8;130545000;130550000
C14771	8;130830000;130840000	8;131020000;131030000
C14772	8;130830000;130840000	8;131100000;131110000
C14773	8;130835000;130840000	8;130900000;130905000
C14774	8;131140000;131145000	8;131685000;131690000
C14775	8;131140000;131150000	8;131680000;131690000
C14776	8;131210000;131220000	8;131680000;131690000
C14777	8;131220000;131225000	8;131685000;131690000
C14778	8;131890000;131900000	8;132810000;132820000
C14779	8;131890000;131900000	8;132050000;132060000
C14780	8;132040000;132050000	8;132870000;132880000
C14781	8;132040000;132050000	8;132810000;132820000
C14782	8;132045000;132050000	8;132815000;132820000
C14783	8;132050000;132055000	8;132870000;132875000
C14784	8;132050000;132055000	8;132815000;132820000
C14785	8;132250000;132260000	8;132870000;132880000
C14786	8;132250000;132260000	8;132810000;132820000
C14787	8;132825000;132830000	8;132915000;132920000
C14788	8;133060000;133070000	8;133150000;133160000
C14789	8;133200000;133210000	8;133490000;133500000
C14790	8;133500000;133510000	8;133660000;133670000
C14791	8;133880000;133885000	8;134460000;134465000
C14792	8;133880000;133890000	8;134210000;134220000
C14793	8;133880000;133890000	8;134460000;134470000
C14794	8;133885000;133890000	8;134465000;134470000
C14795	8;133885000;133890000	8;134215000;134220000
C14796	8;134215000;134220000	8;134460000;134465000
C14797	8;134220000;134230000	8;135690000;135700000
C14798	8;134220000;134225000	8;134460000;134465000
C14799	8;134500000;134510000	8;134900000;134910000
C14800	8;134510000;134515000	8;135575000;135580000
C14801	8;134510000;134520000	8;135840000;135850000
C14802	8;134510000;134515000	8;134700000;134705000
C14803	8;134510000;134515000	8;134580000;134585000
C14804	8;134570000;134580000	8;135690000;135700000
C14805	8;134580000;134590000	8;135690000;135700000
C14806	8;134580000;134585000	8;134895000;134900000
C14807	8;135050000;135055000	8;135690000;135695000
C14808	8;135050000;135060000	8;135270000;135280000
C14809	8;135490000;135500000	8;135690000;135700000
C14810	8;135550000;135560000	8;135690000;135700000
C14811	8;135575000;135580000	8;135610000;135615000
C14812	8;135610000;135615000	8;135695000;135700000
C14813	8;135700000;135705000	8;135895000;135900000
C14814	8;135720000;135725000	8;135845000;135850000
C14815	8;135720000;135730000	8;135840000;135850000
C14816	8;135910000;135920000	8;138500000;138510000
C14817	8;136470000;136480000	8;137720000;137730000
C14818	8;136470000;136480000	8;138500000;138510000
C14819	8;137670000;137680000	8;137860000;137870000
C14820	8;138030000;138035000	8;139090000;139095000
C14821	8;138200000;138210000	8;138730000;138740000
C14822	8;139170000;139180000	8;139690000;139700000
C14823	8;139175000;139180000	8;139705000;139710000
C14824	8;139180000;139190000	8;139700000;139710000
C14825	8;139780000;139785000	8;139945000;139950000
C14826	8;140030000;140040000	8;141400000;141410000
C14827	8;140035000;140040000	8;140350000;140355000
C14828	8;140410000;140420000	8;141400000;141410000
C14829	8;140415000;140420000	8;140645000;140650000
C14830	8;140710000;140720000	8;141100000;141110000
C14831	8;140720000;140725000	8;141405000;141410000
C14832	8;141475000;141480000	8;141520000;141525000
C14833	8;141475000;141480000	8;141645000;141650000
C14834	8;141475000;141480000	8;141515000;141520000
C14835	8;141475000;141480000	8;141600000;141605000
C14836	8;141510000;141520000	8;142410000;142420000
C14837	8;141605000;141610000	8;141640000;141645000
C14838	8;141670000;141680000	8;142180000;142190000
C14839	8;141670000;141680000	8;142090000;142100000
C14840	8;141670000;141680000	8;142350000;142360000
C14841	8;141675000;141680000	8;142190000;142195000
C14842	8;141830000;141840000	8;142180000;142190000
C14843	8;141835000;141840000	8;142355000;142360000
C14844	8;141840000;141845000	8;142170000;142175000
C14845	8;141840000;141845000	8;142185000;142190000
C14846	8;141840000;141845000	8;142090000;142095000
C14847	8;141840000;141845000	8;141945000;141950000
C14848	8;141950000;141960000	8;142350000;142360000
C14849	8;141950000;141955000	8;142080000;142085000
C14850	8;142090000;142100000	8;142180000;142190000
C14851	8;142090000;142100000	8;142350000;142360000
C14852	8;142090000;142095000	8;142180000;142185000
C14853	8;142090000;142095000	8;142185000;142190000
C14854	8;142095000;142100000	8;142140000;142145000
C14855	8;142260000;142265000	8;142355000;142360000
C14856	8;142310000;142315000	8;142345000;142350000
C14857	8;142390000;142400000	8;142440000;142450000
C14858	8;142395000;142400000	8;142440000;142445000
C14859	8;142395000;142400000	8;142430000;142435000
C14860	8;142410000;142420000	8;144100000;144110000
C14861	8;142510000;142520000	8;143550000;143560000
C14862	8;143750000;143755000	8;143795000;143800000
C14863	8;143940000;143950000	8;144120000;144130000
C14864	8;143945000;143950000	8;144125000;144130000
C14865	8;143955000;143960000	8;143990000;143995000
C14866	8;144210000;144220000	8;144310000;144320000
C14867	8;144210000;144215000	8;144320000;144325000
C14868	8;144465000;144470000	8;144610000;144615000
C14869	8;144470000;144480000	8;144620000;144630000
C14870	8;144765000;144770000	8;145585000;145590000
C14871	8;144775000;144780000	8;144865000;144870000
C14872	8;144920000;144930000	8;144970000;144980000
C14873	8;144925000;144930000	8;144975000;144980000
C14874	8;144925000;144930000	8;144980000;144985000
C14875	8;145050000;145055000	8;145150000;145155000
C14876	8;145590000;145600000	8;145660000;145670000
C14877	8;145595000;145600000	8;145635000;145640000
C14878	8;145690000;145695000	8;146020000;146025000
C14879	8;145740000;145750000	8;146010000;146020000
C14880	8;146090000;146095000	8;146220000;146225000
C14881	9;200000;210000	9;68420000;68430000
C14882	9;200000;210000	9;68430000;68440000
C14883	9;300000;310000	9;98190000;98200000
C14884	9;380000;390000	9;800000;810000
C14885	9;610000;620000	9;760000;770000
C14886	9;610000;620000	9;1000000;1010000
C14887	9;610000;615000	9;805000;810000
C14888	9;610000;615000	9;1005000;1010000
C14889	9;615000;620000	9;805000;810000
C14890	9;615000;620000	9;755000;760000
C14891	9;890000;895000	9;1005000;1010000
C14892	9;890000;895000	9;1000000;1005000
C14893	9;890000;900000	9;1000000;1010000
C14894	9;1040000;1050000	9;3420000;3430000
C14895	9;1220000;1230000	9;9930000;9940000
C14896	9;1570000;1580000	9;4600000;4610000
C14897	9;1750000;1760000	9;1930000;1940000
C14898	9;1875000;1880000	9;2010000;2015000
C14899	9;1875000;1880000	9;1935000;1940000
C14900	9;1875000;1880000	9;2055000;2060000
C14901	9;2015000;2020000	9;2620000;2625000
C14902	9;2130000;2140000	9;2830000;2840000
C14903	9;2130000;2140000	9;2820000;2830000
C14904	9;2150000;2160000	9;2620000;2630000
C14905	9;2160000;2165000	9;2235000;2240000
C14906	9;2235000;2240000	9;2625000;2630000
C14907	9;2240000;2250000	9;2620000;2630000
C14908	9;2240000;2250000	9;2410000;2420000
C14909	9;2270000;2280000	9;3810000;3820000
C14910	9;2850000;2860000	9;3440000;3450000
C14911	9;2855000;2860000	9;4375000;4380000
C14912	9;2860000;2870000	9;3440000;3450000
C14913	9;2860000;2865000	9;4370000;4375000
C14914	9;2865000;2870000	9;4370000;4375000
C14915	9;2870000;2875000	9;3175000;3180000
C14916	9;3235000;3240000	9;3440000;3445000
C14917	9;3460000;3470000	9;4110000;4120000
C14918	9;3475000;3480000	9;3520000;3525000
C14919	9;3475000;3480000	9;3730000;3735000
C14920	9;3520000;3530000	9;4290000;4300000
C14921	9;3730000;3740000	9;4360000;4370000
C14922	9;3730000;3740000	9;4330000;4340000
C14923	9;4235000;4240000	9;4290000;4295000
C14924	9;4310000;4320000	9;4360000;4370000
C14925	9;4310000;4315000	9;4370000;4375000
C14926	9;4380000;4390000	9;4640000;4650000
C14927	9;4740000;4750000	9;5440000;5450000
C14928	9;4740000;4750000	9;5590000;5600000
C14929	9;4750000;4755000	9;5425000;5430000
C14930	9;4750000;4760000	9;5180000;5190000
C14931	9;4755000;4760000	9;4985000;4990000
C14932	9;4760000;4765000	9;5590000;5595000
C14933	9;4760000;4770000	9;5440000;5450000
C14934	9;4760000;4770000	9;4980000;4990000
C14935	9;4760000;4770000	9;4920000;4930000
C14936	9;4760000;4765000	9;4985000;4990000
C14937	9;4985000;4990000	9;5590000;5595000
C14938	9;5070000;5075000	9;5425000;5430000
C14939	9;5070000;5080000	9;5590000;5600000
C14940	9;5180000;5190000	9;5440000;5450000
C14941	9;5185000;5190000	9;5595000;5600000
C14942	9;5185000;5190000	9;5590000;5595000
C14943	9;5440000;5450000	9;5590000;5600000
C14944	9;5445000;5450000	9;5590000;5595000
C14945	9;5790000;5800000	9;6300000;6310000
C14946	9;5880000;5890000	9;6300000;6310000
C14947	9;5880000;5890000	9;6050000;6060000
C14948	9;5885000;5890000	9;6305000;6310000
C14949	9;5885000;5890000	9;6045000;6050000
C14950	9;6050000;6060000	9;6560000;6570000
C14951	9;6050000;6055000	9;6305000;6310000
C14952	9;6350000;6355000	9;6565000;6570000
C14953	9;6350000;6360000	9;6560000;6570000
C14954	9;6350000;6355000	9;6570000;6575000
C14955	9;6350000;6360000	9;6660000;6670000
C14956	9;6350000;6360000	9;6480000;6490000
C14957	9;6580000;6585000	9;6665000;6670000
C14958	9;6580000;6590000	9;6660000;6670000
C14959	9;6585000;6590000	9;6665000;6670000
C14960	9;6720000;6730000	9;30680000;30690000
C14961	9;7050000;7060000	9;7520000;7530000
C14962	9;7050000;7055000	9;7535000;7540000
C14963	9;7290000;7300000	9;7970000;7980000
C14964	9;7570000;7580000	9;8890000;8900000
C14965	9;7790000;7800000	9;7970000;7980000
C14966	9;9600000;9610000	9;9790000;9800000
C14967	9;9600000;9610000	9;9940000;9950000
C14968	9;9605000;9610000	9;9790000;9795000
C14969	9;10040000;10050000	9;10270000;10280000
C14970	9;10200000;10210000	9;11980000;11990000
C14971	9;10360000;10370000	9;12460000;12470000
C14972	9;10370000;10380000	9;12460000;12470000
C14973	9;11980000;11990000	9;14360000;14370000
C14974	9;12720000;12730000	9;13080000;13090000
C14975	9;12720000;12730000	9;12880000;12890000
C14976	9;12720000;12725000	9;13085000;13090000
C14977	9;12720000;12725000	9;12880000;12885000
C14978	9;12725000;12730000	9;12810000;12815000
C14979	9;12940000;12950000	9;89200000;89210000
C14980	9;13030000;13040000	9;14430000;14440000
C14981	9;13140000;13145000	9;13275000;13280000
C14982	9;13425000;13430000	9;13685000;13690000
C14983	9;13425000;13430000	9;14430000;14435000
C14984	9;13430000;13440000	9;14090000;14100000
C14985	9;13430000;13435000	9;14355000;14360000
C14986	9;13440000;13450000	9;14430000;14440000
C14987	9;14090000;14100000	9;14310000;14320000
C14988	9;14460000;14470000	9;15130000;15140000
C14989	9;14460000;14470000	9;14770000;14780000
C14990	9;14465000;14470000	9;14760000;14765000
C14991	9;14610000;14620000	9;15130000;15140000
C14992	9;14610000;14615000	9;14760000;14765000
C14993	9;14610000;14620000	9;14760000;14770000
C14994	9;14620000;14630000	9;14760000;14770000
C14995	9;14850000;14860000	9;15130000;15140000
C14996	9;15230000;15240000	9;16970000;16980000
C14997	9;15300000;15310000	9;15420000;15430000
C14998	9;15870000;15880000	9;16130000;16140000
C14999	9;16000000;16010000	9;68410000;68420000
C15000	9;16190000;16200000	9;16720000;16730000
C15001	9;16510000;16520000	9;16700000;16710000
C15002	9;16710000;16720000	9;16860000;16870000
C15003	9;16720000;16730000	9;16860000;16870000
C15004	9;16810000;16820000	9;134230000;134240000
C15005	9;16825000;16830000	9;16860000;16865000
C15006	9;17110000;17120000	9;17450000;17460000
C15007	9;17115000;17120000	9;17465000;17470000
C15008	9;17120000;17130000	9;17460000;17470000
C15009	9;17525000;17530000	9;18205000;18210000
C15010	9;17530000;17535000	9;17805000;17810000
C15011	9;17530000;17540000	9;19020000;19030000
C15012	9;17530000;17540000	9;18210000;18220000
C15013	9;17530000;17540000	9;18200000;18210000
C15014	9;17530000;17540000	9;17800000;17810000
C15015	9;17530000;17535000	9;19025000;19030000
C15016	9;17800000;17810000	9;18200000;18210000
C15017	9;17800000;17810000	9;19020000;19030000
C15018	9;17810000;17815000	9;18205000;18210000
C15019	9;18250000;18260000	9;18820000;18830000
C15020	9;18250000;18260000	9;18440000;18450000
C15021	9;18250000;18260000	9;19020000;19030000
C15022	9;18255000;18260000	9;19025000;19030000
C15023	9;18260000;18265000	9;18820000;18825000
C15024	9;18260000;18265000	9;19025000;19030000
C15025	9;18260000;18270000	9;19020000;19030000
C15026	9;19045000;19050000	9;19460000;19465000
C15027	9;19050000;19060000	9;19450000;19460000
C15028	9;19050000;19055000	9;19170000;19175000
C15029	9;19080000;19090000	9;19450000;19460000
C15030	9;19120000;19130000	9;129210000;129220000
C15031	9;19230000;19240000	9;19450000;19460000
C15032	9;19380000;19390000	9;19450000;19460000
C15033	9;19480000;19490000	9;19920000;19930000
C15034	9;19485000;19490000	9;19920000;19925000
C15035	9;19920000;19930000	9;21100000;21110000
